,原矿水分,原矿硫化铜含量,原矿硫化铜金属,原矿全铜金属,原矿折干,原矿数量,原氧化铜含量,取数日期,原铜含量,精铜原矿数量,精铜水分,精铜金属铜,精铜矿折干,硫化铜回收率,精铜总铜含量,精铜硫化金属铜,精铜硫化铜品位
180,0.20049999999999998,0.0041,17.86083421,159.7858874,7621.7081,8446.0,0.0381,2024-12-04,0.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.22160000000000002,0.005000000000000001,23.032762160000004,207.5625512,9148.446800000002,10286.0,0.040299999999999996,2024-12-05,0.04529999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,0.2223,0.0065,34.26271804,237.07690228,10654.5349,11986.0,0.038000000000000006,2024-12-06,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.2264,0.0031000000000000003,10.32213732,159.05840588,7819.404999999999,8830.0,0.0373,2024-12-07,0.040400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.2234,0.004399999999999999,23.492831680000002,231.0809908,10668.7536,12010.0,0.038900000000000004,2024-12-08,0.043300000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.22959999999999997,0.0037,19.58470631,222.58480483,10527.829099999999,11893.0,0.038400000000000004,2024-12-09,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.2262,0.0031999999999999997,16.514929119999998,211.44861379999998,10339.5544,11659.0,0.0377,2024-12-10,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.22260000000000002,0.0042,20.349663480000004,208.46457432,9614.0772,10836.0,0.039,2024-12-11,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.21190000000000003,0.0027,14.698480360000001,191.19903656000002,10930.7284,12228.0,0.0323,2024-12-12,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.2133,0.004,14.296860899999999,140.07758404999998,7559.5705,8450.0,0.0317,2024-12-13,0.035699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.24209999999999998,0.0049,27.463969719999998,234.29520664,11213.4416,12758.0,0.0369,2024-12-14,0.041800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.20090000000000002,0.002,10.35200128,199.56937200000002,10468.403600000001,11638.0,0.0359,2024-12-15,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.2134,0.0054,21.636391269999997,162.59185804999998,8279.4463,9263.0,0.0347,2024-12-16,0.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.2151,0.005299999999999999,29.562672559999996,222.98372343,11117.749899999999,12457.0,0.0349,2024-12-17,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.21130000000000002,0.0055,10.35507334,63.32475952,3724.9367,4162.0,0.0287,2024-12-18,0.034199999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.20500000000000002,0.0018000000000000002,10.38696406,191.76431717999998,11639.8426,12968.0,0.031099999999999996,2024-12-19,0.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.2288,0.0035,18.848009400000002,232.97746236,10855.9692,12253.0,0.0393,2024-12-20,0.042800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.2102,0.0048000000000000004,25.4591397,236.25695376,10118.1186,11313.0,0.042300000000000004,2024-12-21,0.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.22150000000000003,0.0049,27.599507029999998,260.76901144,11101.7229,12480.0,0.042300000000000004,2024-12-22,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.2681,0.0023,12.42234092,251.97783132,10765.7348,12432.0,0.0445,2024-12-23,0.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.24380000000000002,0.0028000000000000004,16.056326020000004,260.83500008,11468.8043,13061.0,0.0427,2024-12-24,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.2277,0.0056,32.3964868,275.93552439999996,11569.564,13056.0,0.0421,2024-12-25,0.04769999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.21189999999999998,0.0049,26.475355359999995,246.85029295999996,11002.0618,12306.0,0.039999999999999994,2024-12-26,0.044899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.23360000000000003,0.0023,13.50909516,277.2427818,11748.3306,13302.0,0.044899999999999995,2024-12-27,0.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.2314,0.0036000000000000003,9.430037080000002,156.74654282,6336.6946,7122.0,0.043300000000000005,2024-12-28,0.046900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.22970000000000002,0.0039,13.256551420000001,163.81019263,7152.7029,8098.0,0.0416,2024-12-29,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.23229999999999998,0.0026,6.19543886,130.40175482,6669.7987,7567.0,0.039099999999999996,2024-12-30,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.22619999999999998,0.0058000000000000005,28.79932068,258.17489672,9511.875199999999,10728.0,0.049199999999999994,2024-12-31,0.05499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
