,明细_所属分类,填表人,流水号,图片,文件,审批状态,数据日期,所属部门,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
4987,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,kg
4988,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,81.1,浮选药剂,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,千克
4989,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,45.0,浮选药剂,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,千克
4990,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,703.0,浮选药剂,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,千克
4991,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,5119.0,磨浮矿石,水分13.10％,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,吨
4992,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,吨
4993,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,吨
4994,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,253.3,铜精矿水份,水分20.39％,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,吨
4995,直接材料,陈佳,KPKYT（MF）CJSCRBB-20250316-004,,,结束,2025-03-15 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb145a,2025-03-15,2d640fd0b6eb4e2d819cf4119a3d5839,851.0,暂无分类,,2025-03-16 14:17:02,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-16 07:43:22,67bddfe971e3c30001378c94,立方米
4996,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,kg
4997,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,72.5,浮选药剂,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,千克
4998,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,22.8,浮选药剂,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,千克
4999,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,606.0,浮选药剂,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,千克
5000,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,4918.0,磨浮矿石,水分，13.28,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,吨
5001,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,吨
5002,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,3.0,钢球,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,吨
5003,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,319.54,铜精矿水份,水分，21.24,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,吨
5004,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-001,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,812.0,暂无分类,,2025-03-17 16:11:29,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:09:49,67bddfe971e3c30001378c94,立方米
5005,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,kg
5006,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,77.3,浮选药剂,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,千克
5007,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,36.0,浮选药剂,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,千克
5008,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,612.0,浮选药剂,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,千克
5009,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,5086.0,磨浮矿石,水分，12.95,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,吨
5010,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,吨
5011,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,吨
5012,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,272.52,铜精矿水份,水分，21.04,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,吨
5013,直接材料,金涛,KPKYT（MF）CJSCRBB-20250317-002,,,结束,2025-03-16 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2025-03-16,2d640fd0b6eb4e2d819cf4119a3d5839,843.0,暂无分类,,2025-03-17 16:12:08,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-17 16:11:57,67bddfe971e3c30001378c94,立方米
5014,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,kg
5015,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,59.4,浮选药剂,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,千克
5016,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,57.2,浮选药剂,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,千克
5017,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,602.6,浮选药剂,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,千克
5018,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,5108.0,磨浮矿石,水分，12.99,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,吨
5019,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,吨
5020,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,吨
5021,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,252.98,铜精矿水份,水分，17.84,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,吨
5022,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-001,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,811.0,暂无分类,,2025-03-18 16:45:10,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:44:10,67bddfe971e3c30001378c94,立方米
5023,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,kg
5024,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,50.25,浮选药剂,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,千克
5025,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,45.0,浮选药剂,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,千克
5026,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,574.62,浮选药剂,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,千克
5027,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,4968.0,磨浮矿石,水分，12.26,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,吨
5028,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,吨
5029,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,吨
5030,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,320.64,铜精矿水份,水分，22.27,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,吨
5031,直接材料,金涛,KPKYT（MF）CJSCRBB-20250318-002,,,结束,2025-03-17 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2025-03-17,2d640fd0b6eb4e2d819cf4119a3d5839,832.0,暂无分类,,2025-03-18 16:47:18,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-18 16:46:38,67bddfe971e3c30001378c94,立方米
5032,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,kg
5033,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,69.3,浮选药剂,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,千克
5034,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,54.9,浮选药剂,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,千克
5035,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,678.0,浮选药剂,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,千克
5036,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,5038.0,磨浮矿石,水分，11.69,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,吨
5037,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,吨
5038,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,4.0,钢球,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,吨
5039,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,220.86,铜精矿水份,水分，18.50,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,吨
5040,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-001,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,823.0,暂无分类,,2025-03-19 15:08:33,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:04:20,67bddfe971e3c30001378c94,立方米
5041,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,kg
5042,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,54.11,浮选药剂,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,千克
5043,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,50.0,浮选药剂,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,千克
5044,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,651.7,浮选药剂,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,千克
5045,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,5095.0,磨浮矿石,水分，12.99,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,吨
5046,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,吨
5047,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,吨
5048,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,铜精矿产量,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,262.11,铜精矿水份,水分，20.11,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,吨
5049,直接材料,金涛,KPKYT（MF）CJSCRBB-20250319-002,,,结束,2025-03-18 06:00:00,磨浮压滤工段,3期半自磨用水量,664aef5ce4b014e238bb1454,2025-03-18,2d640fd0b6eb4e2d819cf4119a3d5839,847.0,暂无分类,,2025-03-19 15:08:24,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-19 15:07:25,67bddfe971e3c30001378c94,立方米
5050,直接材料,金涛,KPKYT（MF）CJSCRBB-20250320-001,,,结束,2025-03-19 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,664aef5ce4b014e238bb1454,2025-03-19,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-03-20 13:22:56,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-20 13:21:59,67bddfe971e3c30001378c94,kg
5051,直接材料,金涛,KPKYT（MF）CJSCRBB-20250320-001,,,结束,2025-03-19 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,664aef5ce4b014e238bb1454,2025-03-19,2d640fd0b6eb4e2d819cf4119a3d5839,58.6,浮选药剂,,2025-03-20 13:22:56,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-20 13:21:59,67bddfe971e3c30001378c94,千克
5052,直接材料,金涛,KPKYT（MF）CJSCRBB-20250320-001,,,结束,2025-03-19 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,664aef5ce4b014e238bb1454,2025-03-19,2d640fd0b6eb4e2d819cf4119a3d5839,40.5,浮选药剂,,2025-03-20 13:22:56,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-03-20 13:21:59,67bddfe971e3c30001378c94,千克
