,明细_所属分类,填表人,流水号,图片,文件,审批状态,数据日期,所属部门,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
5452,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250128-002,,,结束,2025-01-28 06:00:00,制酸一工段,硫酸生产出酸产量,66d9c911e4b06e57058a0621,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,88.7,暂无分类,,2025-01-28 12:56:30,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-28 12:27:47,6792f4d91cc3d10001b4438d,吨
5453,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250128-002,,,结束,2025-01-28 06:00:00,制酸一工段,打入其他硫酸数量,66d9c911e4b06e57058a0621,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-28 12:56:30,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-28 12:27:47,6792f4d91cc3d10001b4438d,立方米
5454,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250128-002,,,结束,2025-01-28 06:00:00,制酸一工段,打入半自磨硫酸数量,66d9c911e4b06e57058a0621,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-01-28 12:56:30,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-28 12:27:47,6792f4d91cc3d10001b4438d,立方米
5455,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250128-002,,,结束,2025-01-28 06:00:00,制酸一工段,打入浓密硫酸数量,66d9c911e4b06e57058a0621,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-28 12:56:30,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-28 12:27:47,6792f4d91cc3d10001b4438d,立方米
5456,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250128-002,,,结束,2025-01-28 06:00:00,制酸一工段,硫磺入库,66d9c911e4b06e57058a0621,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-28 12:56:30,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-28 12:27:47,6792f4d91cc3d10001b4438d,袋
5457,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250128-002,,,结束,2025-01-28 06:00:00,制酸一工段,硫磺消耗,66d9c911e4b06e57058a0621,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-01-28 12:56:30,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-28 12:27:47,6792f4d91cc3d10001b4438d,袋
5458,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,碳酸钠（纯碱）消耗,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,KG
5459,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,阻垢剂消耗,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,KG
5460,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,外购硫酸数量,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,吨
5461,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,吨
5462,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,吨
5463,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,硫酸生产出酸产量,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,88.7,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,吨
5464,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,打入其他硫酸数量,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,立方米
5465,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,打入半自磨硫酸数量,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,立方米
5466,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,打入浓密硫酸数量,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,立方米
5467,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,袋
5468,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250129-001,,,结束,2025-01-28 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-01-28,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-01-29 00:18:18,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 00:16:59,6792f4d91cc3d10001b4438d,袋
5469,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,碳酸钠（纯碱）消耗,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,KG
5470,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,阻垢剂消耗,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,KG
5471,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,外购硫酸数量,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,吨
5472,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,打入浓密硫酸数量,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,356.96,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,吨
5473,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,硫磺入库,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,吨
5474,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,硫磺消耗,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,吨
5475,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,硫酸生产出酸产量,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,89.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,吨
5476,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,打入其他硫酸数量,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,立方米
5477,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,打入半自磨硫酸数量,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,立方米
5478,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,硫磺入库,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,袋
5479,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250129-002,,,结束,2025-01-29 06:00:00,制酸一工段,硫磺消耗,66d9c911e4b06e57058a0621,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-01-29 12:58:10,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-29 12:43:34,6792f4d91cc3d10001b4438d,袋
5480,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,碳酸钠（纯碱）消耗,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,KG
5481,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,阻垢剂消耗,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,KG
5482,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,外购硫酸数量,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,吨
5483,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,打入浓密硫酸数量,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,461.84,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,吨
5484,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,吨
5485,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,吨
5486,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,硫酸生产出酸产量,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,88.6,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,吨
5487,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,打入其他硫酸数量,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,立方米
5488,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,打入半自磨硫酸数量,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,立方米
5489,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,袋
5490,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250130-001,,,结束,2025-01-29 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-01-29,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-01-30 01:15:57,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 00:12:30,6792f4d91cc3d10001b4438d,袋
5491,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,碳酸钠（纯碱）消耗,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,KG
5492,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,阻垢剂消耗,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,KG
5493,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,外购硫酸数量,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,吨
5494,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,硫磺入库,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,吨
5495,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,硫磺消耗,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,吨
5496,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,硫酸生产出酸产量,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,90.1,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,吨
5497,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,打入其他硫酸数量,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,立方米
5498,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,打入半自磨硫酸数量,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,立方米
5499,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,打入浓密硫酸数量,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,立方米
5500,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,硫磺入库,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,袋
5501,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250130-002,,,结束,2025-01-30 06:00:00,制酸一工段,硫磺消耗,66d9c911e4b06e57058a0621,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-01-30 13:21:57,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-30 12:27:12,6792f4d91cc3d10001b4438d,袋
5502,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,碳酸钠（纯碱）消耗,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,KG
5503,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,阻垢剂消耗,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,KG
5504,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,外购硫酸数量,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,吨
5505,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,打入浓密硫酸数量,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,506.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,吨
5506,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,36.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,吨
5507,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,吨
5508,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,硫酸生产出酸产量,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,87.1,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,吨
5509,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,打入其他硫酸数量,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,立方米
5510,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,打入半自磨硫酸数量,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,立方米
5511,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,36.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,袋
5512,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250131-001,,,结束,2025-01-30 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-01-30,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-01-31 01:06:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 00:28:27,6792f4d91cc3d10001b4438d,袋
5513,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250131-002,,,结束,2025-01-31 06:00:00,制酸一工段,碳酸钠（纯碱）消耗,66d9c911e4b06e57058a0621,2025-01-31,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 21:08:26,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 12:35:24,6792f4d91cc3d10001b4438d,KG
5514,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250131-002,,,结束,2025-01-31 06:00:00,制酸一工段,阻垢剂消耗,66d9c911e4b06e57058a0621,2025-01-31,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 21:08:26,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 12:35:24,6792f4d91cc3d10001b4438d,KG
5515,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250131-002,,,结束,2025-01-31 06:00:00,制酸一工段,外购硫酸数量,66d9c911e4b06e57058a0621,2025-01-31,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 21:08:26,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 12:35:24,6792f4d91cc3d10001b4438d,吨
5516,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250131-002,,,结束,2025-01-31 06:00:00,制酸一工段,打入浓密硫酸数量,66d9c911e4b06e57058a0621,2025-01-31,38c28f7b4c8c4af191a6c5f70c13473b,143.52,暂无分类,,2025-01-31 21:08:26,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 12:35:24,6792f4d91cc3d10001b4438d,吨
5517,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250131-002,,,结束,2025-01-31 06:00:00,制酸一工段,硫磺入库,66d9c911e4b06e57058a0621,2025-01-31,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-01-31 21:08:26,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 12:35:24,6792f4d91cc3d10001b4438d,吨
5518,直接材料,吉增遥,KPKYTLSCJ（1）SCRBB-20250131-002,,,结束,2025-01-31 06:00:00,制酸一工段,硫磺消耗,66d9c911e4b06e57058a0621,2025-01-31,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-01-31 21:08:26,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-01-31 12:35:24,6792f4d91cc3d10001b4438d,吨
